GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Java,com.thealgorithms.conversions,HexaDecimalToBinary,118,0,4,0,14,0,6,0,4,0
Java,com.thealgorithms.conversions,RomanToInteger,80,0,8,0,19,0,8,0,4,0
Java,com.thealgorithms.conversions,HexToOct,96,0,4,0,26,0,6,0,4,0
Java,com.thealgorithms.conversions,OctalToDecimal,47,0,2,0,14,0,4,0,3,0
Java,com.thealgorithms.conversions,IntegerToRoman,165,0,6,0,14,0,7,0,4,0
Java,com.thealgorithms.conversions,TurkishToLatinConversion,165,0,2,0,13,0,4,0,3,0
Java,com.thealgorithms.conversions,DecimalToOctal,55,0,2,0,13,0,3,0,2,0
Java,com.thealgorithms.conversions,DecimalToBinary,112,0,4,0,26,0,6,0,4,0
Java,com.thealgorithms.conversions,OctalToHexadecimal,94,0,6,0,26,0,7,0,4,0
Java,com.thealgorithms.conversions,AnytoAny,69,0,4,0,18,0,4,0,2,0
Java,com.thealgorithms.conversions,HexaDecimalToDecimal,59,0,2,0,15,0,4,0,3,0
Java,com.thealgorithms.conversions,DecimalToHexaDecimal,135,0,2,0,16,0,5,0,4,0
Java,com.thealgorithms.conversions,AnyBaseToDecimal,161,0,32,0,19,0,21,0,5,0
Java,com.thealgorithms.matrixexponentiation,Fibonacci,221,0,16,0,32,0,13,0,5,0
Java,com.thealgorithms.strings,Isomorphic,76,0,10,0,14,0,7,0,2,0
Java,com.thealgorithms.strings,Anagrams,49,267,8,24,19,39,9,13,1,5
Java,com.thealgorithms.strings,WordLadder,170,0,18,0,38,0,12,0,3,0
Java,com.thealgorithms.strings,HorspoolSearch,160,0,18,0,37,0,19,0,10,0
Java,com.thealgorithms.strings,Pangram,42,67,18,12,5,10,12,7,2,2
Java,com.thealgorithms.strings,Palindrome,106,82,27,15,13,13,19,8,2,4
Java,com.thealgorithms.strings,Lower,92,0,14,0,12,0,11,0,4,0
Java,com.thealgorithms.strings,Upper,55,45,9,9,5,9,8,5,2,2
Java,com.thealgorithms.strings,CheckVowels,62,0,6,0,10,0,6,0,3,0
Java,com.thealgorithms.strings,CharactersSame,42,27,17,5,5,5,11,4,2,2
Java,com.thealgorithms.strings,CheckAnagrams,38,100,14,10,5,19,10,6,2,2
Java,com.thealgorithms.strings,HammingDistance,3,32,0,6,1,8,1,4,1,1
Java,com.thealgorithms.strings,Alphabetical,51,37,21,7,6,8,13,5,2,2
Java,com.thealgorithms.strings,ReverseString,83,0,16,0,13,0,13,0,5,0
Java,com.thealgorithms.strings,Rotation,99,0,12,0,19,0,12,0,6,0
Java,com.thealgorithms.strings,PermuteString,69,0,4,0,18,0,6,0,4,0
Java,com.thealgorithms.strings,longestNonRepeativeSubstring,3,93,0,16,1,20,1,9,1,1
Java,com.thealgorithms.strings,Solution,83,0,16,0,16,0,11,0,3,0
Java,com.thealgorithms.strings,List_all_Possible_Words_From_Phone_Digits,285,0,4,0,29,0,7,0,5,0
Java,com.thealgorithms.strings,LongestPalindromicSubstring,33,0,0,0,9,0,2,0,2,0
Java,com.thealgorithms.datastructures.queues,PriorityQueues,38,0,2,0,9,0,3,0,2,0
Java,com.thealgorithms.datastructures.queues,Deques.DequeNode,15,0,0,0,5,0,1,0,1,0
Java,com.thealgorithms.datastructures.queues,GenericArrayListQueue,182,0,52,0,27,0,33,0,7,0
Java,com.thealgorithms.datastructures.queues,Queues,48,0,0,0,13,0,2,0,2,0
Java,com.thealgorithms.datastructures.queues,Queue,155,0,10,0,34,0,15,0,10,0
Java,com.thealgorithms.datastructures.queues,LinkedQueue,249,0,42,0,54,0,32,0,11,0
Java,com.thealgorithms.datastructures.queues,LinkedQueue.Node,23,0,0,0,8,0,3,0,3,0
Java,com.thealgorithms.datastructures.queues,PriorityQueue,98,0,10,0,19,0,12,0,7,0
Java,com.thealgorithms.datastructures.queues,Deques,348,0,26,0,83,0,24,0,11,0
Java,com.thealgorithms.datastructures.queues,CircularQueue,265,0,22,0,67,0,19,0,8,0
Java,com.thealgorithms.datastructures.graphs,BellmanFord.Edge,15,0,0,0,5,0,1,0,1,0
Java,com.thealgorithms.datastructures.graphs,Kruskal,318,0,20,0,57,0,16,0,6,0
Java,com.thealgorithms.datastructures.graphs,AdjacencyListGraph.Vertex,66,0,8,0,14,0,7,0,3,0
Java,com.thealgorithms.datastructures.graphs,HamiltonianCycle,2,189,2,20,1,31,2,13,0,4
Java,com.thealgorithms.datastructures.graphs,AdjacencyList,109,0,6,0,21,0,8,0,5,0
Java,com.thealgorithms.datastructures.graphs,BipartiteGrapfDFS,195,0,24,0,40,0,16,0,4,0
Java,com.thealgorithms.datastructures.graphs,A_Star.PathAndDistance,45,0,2,0,12,0,6,0,5,0
Java,com.thealgorithms.datastructures.graphs,Graphs,123,0,34,0,12,0,20,0,3,0
Java,com.thealgorithms.datastructures.graphs,Cycles,12,0,0,0,5,0,2,0,2,0
Java,com.thealgorithms.datastructures.graphs,FloydWarshall,248,0,26,0,49,0,16,0,3,0
Java,com.thealgorithms.datastructures.graphs,A_Star.Edge,21,0,0,0,8,0,4,0,4,0
Java,com.thealgorithms.datastructures.graphs,Graph.Edge,12,0,0,0,4,0,1,0,1,0
Java,com.thealgorithms.datastructures.graphs,KahnsAlgorithm,59,0,2,0,13,0,3,0,2,0
Java,com.thealgorithms.datastructures.graphs,A_Star,714,0,14,0,108,0,12,0,5,0
Java,com.thealgorithms.datastructures.graphs,Graph,153,0,20,0,34,0,14,0,4,0
Java,com.thealgorithms.datastructures.graphs,ConnectedComponent,130,0,0,0,24,0,2,0,2,0
Java,com.thealgorithms.datastructures.graphs,TopologicalSort,161,0,16,0,32,0,11,0,3,0
Java,com.thealgorithms.datastructures.graphs,Kruskal.Edge,12,0,0,0,5,0,1,0,1,0
Java,com.thealgorithms.datastructures.graphs,AdjacencyListGraph,165,0,24,0,41,0,16,0,4,0
Java,com.thealgorithms.datastructures.graphs,A_Star.Graph,63,0,2,0,11,0,4,0,3,0
Java,com.thealgorithms.datastructures.graphs,BellmanFord,480,0,44,0,80,0,29,0,7,0
Java,com.thealgorithms.datastructures.graphs,Graph.Node,9,0,0,0,3,0,1,0,1,0
Java,com.thealgorithms.datastructures.graphs,dijkstras,545,0,22,0,31,0,16,0,5,0
Java,com.thealgorithms.datastructures.graphs,Cycle,237,0,22,0,43,0,15,0,4,0
Java,com.thealgorithms.datastructures.graphs,MatrixGraphs,96,0,0,0,22,0,2,0,2,0
Java,com.thealgorithms.datastructures.graphs,AdjacencyMatrixGraph,391,0,54,0,85,0,43,0,16,0
Java,com.thealgorithms.datastructures.graphs,PrimMST,298,0,20,0,35,0,15,0,5,0
Java,com.thealgorithms.datastructures.bags,Bag,121,0,8,0,30,0,11,0,7,0
Java,com.thealgorithms.datastructures.bags,Bag.ListIterator,38,0,4,0,10,0,6,0,4,0
Java,com.thealgorithms.datastructures.hashmap.hashing,GenericHashMapUsingArray.Node,0,12,0,0,0,4,0,1,0,1
Java,com.thealgorithms.datastructures.hashmap.hashing,GenericHashMapUsingArray,128,166,15,11,27,36,12,11,2,8
Java,com.thealgorithms.datastructures.hashmap.hashing,HashMapCuckooHashing,190,364,25,37,36,79,21,23,1,12
Java,com.thealgorithms.datastructures.hashmap.hashing,Main,63,0,5,0,23,0,6,0,2,0
Java,com.thealgorithms.datastructures.hashmap.hashing,GenericHashMapUsingArrayList.Node,0,12,0,0,0,4,0,1,0,1
Java,com.thealgorithms.datastructures.hashmap.hashing,HashMap,87,0,6,0,20,0,8,0,5,0
Java,com.thealgorithms.datastructures.hashmap.hashing,MainCuckooHashing,115,0,8,0,37,0,9,0,2,0
Java,com.thealgorithms.datastructures.hashmap.hashing,MainLinearProbing,94,0,7,0,32,0,8,0,2,0
Java,com.thealgorithms.datastructures.hashmap.hashing,GenericHashMapUsingArrayList,132,166,17,11,30,32,13,9,2,6
Java,com.thealgorithms.datastructures.hashmap.hashing,HashMapLinearProbing,387,0,48,0,82,0,34,0,10,0
Java,com.thealgorithms.datastructures.hashmap.hashing,HashMap.Node,19,0,0,0,8,0,4,0,4,0
Java,com.thealgorithms.datastructures.hashmap.hashing,Intersection,102,0,16,0,11,0,9,0,1,0
Java,com.thealgorithms.datastructures.hashmap.hashing,HashMap.LinkedList,159,0,22,0,42,0,21,0,10,0
Java,com.thealgorithms.datastructures.caches,MRUCache,50,171,8,14,13,53,9,11,1,8
Java,com.thealgorithms.datastructures.caches,LFUCache.Node,0,15,0,0,0,5,0,1,0,1
