TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.spdx.spdxspreadsheet.OriginsSheetV1d2,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,69,0.3,2,34,113,102292,1668242905371,0.34177215189873417,11100000000000000000000000000000001101111111111111111111111000000011111111111011101100000000001000000000000101011010101100000000001100000000000000000000000000,0.3465346534653465,11111111111111111111111100100000000000000000000000000000010111101111100000000000000000000000000000000,0.9565217391304348,11111011111111111111111,1,1,21,2,0.3292181069958848,110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111000000000000000011111111111111111111110111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111010111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000001101011110111111111111101001111011111111001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111000000000000000000000011,0.14634146341463414,00000000000000100001100000100000001000010,0.9666666666666667,111111111111111111111111011111,0.4,101000001110101001000011000101,0.3465346534653465,11011111111111111111111110100000000000000000000000000000001111110111100000000000000000000000000000000
