GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JavaVerbalExpressions,ru.lanwen.verbalregex,VerbalExpression.Builder,4,631,6,35,1,116,6,69,0,54
JavaVerbalExpressions,ru.lanwen.verbalregex,VerbalExpression,0,145,0,14,0,41,0,17,0,10
JavaVerbalExpressions,ru.lanwen.verbalregex,VerbalExpression.Builder.new HashMap() {...},0,52,0,0,0,9,0,1,0,1
