TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.thealgorithms.datastructures.trees.TrieImp,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,84,0.3,2,24,62,89675,1665808802296,0.96,111111111111111111111111111111111111111110111111110111101111111111111111111,0.9473684210526315,11111111111111111111111111111111101110,1.0,111111111,0,0,9,4,0.9586776859504132,1111111111110111111111111111111111111011111111111011111111111111111111111111011111111111111111111111111111111111111110111,1.0,111111,1.0,11111111,0.875,11110111,0.9473684210526315,11111111111111111111111111111111101101
